sex,name,decade,count
M,Devron,1980,5
F,Shandria,1980,5
F,Tywanda,1980,5
F,Yoshida,1980,5
F,Angelyn,1980,5
F,Sherrika,1980,5
F,Yalanda,1980,5
F,Francina,1980,5
F,Sharanda,1980,5
F,Lashuna,1980,5
F,Sheronica,1980,5
F,Yasheka,1980,5
F,Keeli,1980,5
F,Laquishia,1980,5
F,Lashanta,1980,5
F,Shontavia,1980,5
F,Vontressa,1980,5
F,Conswella,1980,5
F,Keyondra,1980,5
F,Sentoria,1980,5
F,Carlissa,1980,5
F,Derica,1980,5
M,Monterio,1980,5
M,Quavis,1980,5
M,Tarrence,1980,5
M,Rodrigus,1980,5
M,Dantavious,1980,5
M,Dorsey,1980,5
M,Lavoris,1980,5
M,Tavius,1980,5
M,Terrick,1980,5
M,Torris,1980,5
M,Coley,1980,5
M,Deshun,1980,5
M,Octavian,1980,5
M,Dyron,1980,5
M,Jontavious,1980,5
M,Rontavious,1980,5
M,Wendall,1980,5
M,Antavius,1980,5
M,Kentavius,1980,5
M,Jamarco,1980,5
M,Kadarius,1980,5
M,Markese,1980,5
M,Quinnton,1980,5
M,Travoris,1980,5
F,Lei,1980,5
F,Malie,1980,5
F,Sharilyn,1980,5
F,Leinaala,1980,5
F,Iwalani,1980,5
F,Keikilani,1980,5
F,Mahina,1980,5
F,Jamieann,1980,5
F,Sherilynn,1980,5
F,Tiani,1980,5
M,Keahi,1980,5
M,Royden,1980,5
M,Brysen,1980,5
M,Ioane,1980,5
M,Kekai,1980,5
M,Kaniela,1980,5
F,Aishia,1980,5
F,Antoine,1980,5
F,Latrease,1980,5
F,Monquie,1980,5
F,Taniya,1980,5
F,Tiwana,1980,5
F,Vesna,1980,5
F,Amena,1980,5
F,Darice,1980,5
F,Dimitria,1980,5
F,Lenita,1980,5
F,Sherrice,1980,5
F,Sherron,1980,5
F,Takita,1980,5
F,Uzma,1980,5
F,Arnita,1980,5
F,Keyatta,1980,5
F,Korrin,1980,5
F,Reanetta,1980,5
F,Ronetta,1980,5
F,Roshaunda,1980,5
F,Tameria,1980,5
F,Athanasia,1980,5
F,Clarivel,1980,5
F,Ieasha,1980,5
F,Javonna,1980,5
F,Renetta,1980,5
F,Allena,1980,5
F,Appollonia,1980,5
F,Rasha,1980,5
F,Yusra,1980,5
F,Ewa,1980,5
F,Stephaie,1980,5
F,Marija,1980,5
F,Porshe,1980,5
F,Haneen,1980,5
F,Jania,1980,5
F,Aryelle,1980,5
F,Bailie,1980,5
F,Jericca,1980,5
F,Jonetta,1980,5
F,Justyna,1980,5
M,Kenyata,1980,5
M,Lawerence,1980,5
M,Timmie,1980,5
M,Zoran,1980,5
M,Amish,1980,5
M,Lathan,1980,5
M,Lonell,1980,5
M,Antawan,1980,5
M,Tyrece,1980,5
M,Lenell,1980,5
M,Lonzo,1980,5
M,Shade,1980,5
M,Jontae,1980,5
M,Rafal,1980,5
M,Lamond,1980,5
M,Artez,1980,5
M,Cordelro,1980,5
M,Darvell,1980,5
M,Devell,1980,5
M,Brockton,1980,5
M,Cordario,1980,5
M,Laroyce,1980,5
M,Lazerrick,1980,5
M,Yousuf,1980,5
M,Aakash,1980,5
M,Jigar,1980,5
M,Ladell,1980,5
M,Levelle,1980,5
M,Ramsen,1980,5
M,Tremell,1980,5
M,Cletus,1980,5
M,Cortland,1980,5
F,Mable,1980,5
M,Labradford,1980,5
F,Anetra,1980,5
F,Chantrell,1980,5
F,Dewanna,1980,5
F,Meoshia,1980,5
F,Renell,1980,5
F,Ronata,1980,5
F,Sedonia,1980,5
F,Semiko,1980,5
F,Keshawn,1980,5
F,Kynisha,1980,5
F,Kewanda,1980,5
F,Tramika,1980,5
F,Tremeka,1980,5
F,Sherrica,1980,5
F,Keoka,1980,5
F,Schwanda,1980,5
F,Shaterica,1980,5
F,Terez,1980,5
F,Treniece,1980,5
F,Jovanda,1980,5
F,Kentrell,1980,5
F,Marigny,1980,5
F,Appolonia,1980,5
F,Ladasha,1980,5
F,Raynell,1980,5
F,Arion,1980,5
F,Cyntrell,1980,5
F,Lectoria,1980,5
F,Labrittany,1980,5
M,Bertrand,1980,5
M,Laderrick,1980,5
M,Laterrance,1980,5
M,Linus,1980,5
M,Tuyen,1980,5
M,Roshun,1980,5
M,Farrell,1980,5
M,Jarmall,1980,5
M,Jewel,1980,5
M,Keldric,1980,5
M,Josuha,1980,5
M,Kary,1980,5
M,Quindell,1980,5
M,Kobi,1980,5
F,Keia,1980,5
F,Shenae,1980,5
F,Tykia,1980,5
F,Martia,1980,5
F,Sherria,1980,5
M,Teon,1980,5
F,Deshawnda,1980,5
F,Freedom,1980,5
F,Lacole,1980,5
F,Jamison,1980,5
F,Jawana,1980,5
F,Lakeita,1980,5
F,Amyre,1980,5
F,Charmane,1980,5
F,Keasha,1980,5
F,Sharnita,1980,5
F,Caira,1980,5
F,Cherell,1980,5
F,Derricka,1980,5
F,Jazzmen,1980,5
F,Kiaira,1980,5
F,Murphy,1980,5
M,Tamar,1980,5
M,Kejuan,1980,5
M,Terez,1980,5
M,Chazz,1980,5
M,Derico,1980,5
M,Antoino,1980,5
M,Demaris,1980,5
M,Marcellous,1980,5
F,Liv,1980,5
F,Ong,1980,5
M,Kongmeng,1980,5
M,Nate,1980,5
F,Catrena,1980,5
F,Deshonda,1980,5
F,Latoyna,1980,5
F,Tekisha,1980,5
F,Marquite,1980,5
F,Marketia,1980,5
F,Audreyanna,1980,5
M,Marvis,1980,5
M,Tarus,1980,5
M,Tamarcus,1980,5
M,Demorris,1980,5
M,Lekendrick,1980,5
M,Shann,1980,5
F,Lasheika,1980,5
F,Shemeika,1980,5
F,Yulonda,1980,5
F,Kechia,1980,5
F,Temekia,1980,5
F,Devonda,1980,5
F,Grayson,1980,5
F,Lula,1980,5
F,Toneka,1980,5
F,Shakeeka,1980,5
F,Shakeeta,1980,5
F,Ramsey,1980,5
F,Etta,1980,5
F,Quanetta,1980,5
F,Shaquanta,1980,5
F,Timesha,1980,5
F,Ashlen,1980,5
F,Jatoya,1980,5
F,Keirra,1980,5
F,Kinsley,1980,5
M,Kenard,1980,5
M,Jennings,1980,5
M,Raeford,1980,5
M,Tirrell,1980,5
M,Alfonza,1980,5
M,Davian,1980,5
M,Connell,1980,5
F,Michala,1980,5
F,Fareeda,1980,5
F,Ivelis,1980,5
F,Lateasha,1980,5
F,Raushanah,1980,5
F,Rupal,1980,5
F,Sameera,1980,5
F,Latoyah,1980,5
F,Oksana,1980,5
F,Saleemah,1980,5
F,Shaheedah,1980,5
F,Tejal,1980,5
F,Zakkiyya,1980,5
F,Sweta,1980,5
F,Negan,1980,5
F,Tynetta,1980,5
F,Aliyyah,1980,5
F,Finesse,1980,5
F,Lateefa,1980,5
F,Shamirah,1980,5
M,Alquan,1980,5
M,Cosimo,1980,5
M,Jamill,1980,5
M,Murad,1980,5
M,Tauheed,1980,5
M,Almalik,1980,5
M,Nashid,1980,5
M,Fortunato,1980,5
M,Rasul,1980,5
M,Rayshon,1980,5
M,Jaquis,1980,5
M,Zahir,1980,5
M,Bhavin,1980,5
M,Dashan,1980,5
M,Salaam,1980,5
M,Krunal,1980,5
M,Duquan,1980,5
M,Gabriele,1980,5
M,Jaquil,1980,5
M,Quamir,1980,5
M,Taji,1980,5
F,Miquela,1980,5
M,Philbert,1980,5
F,Daneen,1980,5
F,Dvora,1980,5
F,Jamel,1980,5
F,Jennel,1980,5
F,Lakima,1980,5
F,Leta,1980,5
F,Liat,1980,5
F,Lorelle,1980,5
F,Nachelle,1980,5
F,Nakema,1980,5
F,Reizy,1980,5
F,Saajida,1980,5
F,Shakisha,1980,5
F,Shterna,1980,5
F,Tahesha,1980,5
F,Taneeka,1980,5
F,Taralynn,1980,5
F,Taria,1980,5
F,Tunisha,1980,5
F,Yelissa,1980,5
F,Yolande,1980,5
F,Amma,1980,5
F,Angeliki,1980,5
F,Drita,1980,5
F,Gaelle,1980,5
F,Niambi,1980,5
F,Nikima,1980,5
F,Rukiya,1980,5
F,Shemeeka,1980,5
F,Yudelca,1980,5
F,Africa,1980,5
F,Assunta,1980,5
F,Aylin,1980,5
F,Bayla,1980,5
F,Brunilda,1980,5
F,Carolee,1980,5
F,Chemise,1980,5
F,Doria,1980,5
F,Gisella,1980,5
F,Laquanna,1980,5
F,Monea,1980,5
F,Ramonita,1980,5
F,Raysa,1980,5
F,Safiyyah,1980,5
F,Shavy,1980,5
F,Shirah,1980,5
F,Tashonda,1980,5
F,Vernell,1980,5
F,Wallis,1980,5
F,Wilnelia,1980,5
F,Yaasmiyn,1980,5
F,Aprile,1980,5
F,Billiejean,1980,5
F,Glendaly,1980,5
F,Jeneen,1980,5
F,Shamea,1980,5
F,Shamina,1980,5
F,Sharoya,1980,5
F,Shateema,1980,5
F,Caralyn,1980,5
F,Demaris,1980,5
F,Efrat,1980,5
F,Eftihia,1980,5
F,Elky,1980,5
F,Henya,1980,5
F,Kalima,1980,5
F,Nakeia,1980,5
F,Nava,1980,5
F,Omaira,1980,5
F,Ondrea,1980,5
F,Una,1980,5
F,Wing,1980,5
F,Zissel,1980,5
F,Abbe,1980,5
F,Afua,1980,5
F,Chaim,1980,5
F,Chantee,1980,5
F,Donnamarie,1980,5
F,Elisabetta,1980,5
F,Falyn,1980,5
F,Genell,1980,5
F,Hendy,1980,5
F,Jennier,1980,5
F,Katima,1980,5
F,Latiesha,1980,5
F,Lubna,1980,5
F,Margulia,1980,5
F,Nathania,1980,5
F,Nzinga,1980,5
F,Panayiota,1980,5
F,Pinar,1980,5
F,Rasheida,1980,5
F,Tiffay,1980,5
F,Tunisia,1980,5
F,Venisha,1980,5
F,Adel,1980,5
F,Anjoli,1980,5
F,Brighid,1980,5
F,Chetara,1980,5
F,Ekaterini,1980,5
F,Emanuela,1980,5
F,Evelise,1980,5
F,Georgianna,1980,5
F,Gisette,1980,5
F,Ilissa,1980,5
F,Janitza,1980,5
F,Lilliam,1980,5
F,Tanequa,1980,5
F,Tanique,1980,5
F,Yita,1980,5
F,Clarie,1980,5
F,Domanique,1980,5
F,Fortune,1980,5
F,Genise,1980,5
F,Huda,1980,5
F,Lucienne,1980,5
F,Mandisa,1980,5
F,Marycatherine,1980,5
F,Myasia,1980,5
F,Nelissa,1980,5
F,Orit,1980,5
F,Pessie,1980,5
F,Quintessa,1980,5
F,Ruchama,1980,5
F,Shekia,1980,5
F,Sherrise,1980,5
F,Yanitza,1980,5
F,Zisel,1980,5
F,Amna,1980,5
F,Arabia,1980,5
F,Chane,1980,5
F,Devika,1980,5
F,Fatina,1980,5
F,Geraldin,1980,5
F,Jamilia,1980,5
F,Jestina,1980,5
F,Maja,1980,5
F,Majorie,1980,5
F,Maleeka,1980,5
F,Naeema,1980,5
F,Natanya,1980,5
F,Quanasia,1980,5
F,Samanatha,1980,5
F,Sarit,1980,5
F,Serafina,1980,5
F,Shaakira,1980,5
F,Shaquoia,1980,5
F,Shatera,1980,5
F,Shavaughn,1980,5
F,Sibel,1980,5
F,Stephnie,1980,5
F,Adwoa,1980,5
F,Angeliqu,1980,5
F,Ayala,1980,5
F,Desha,1980,5
F,Gelisa,1980,5
F,Gissell,1980,5
F,Hawa,1980,5
F,Ioanna,1980,5
F,Ivonna,1980,5
F,Jahayra,1980,5
F,Jameela,1980,5
F,Jamielyn,1980,5
F,Jamilette,1980,5
F,Jamiyla,1980,5
F,Jayda,1980,5
F,Jolee,1980,5
F,Josephin,1980,5
